Family,Species,English,Species_indicator_list,Feeding_guild_code,Survey_Date,Year,Transect,Depth,Site,Actual_size,Amount,Size_Class,Median_size_class,Biomass_g
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,14,2,3,14.5,88.9056
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,13,2,3,14.5,71.1828
Mullidae,Parupeneus.trifasciatus,Double.Bar.Goatfish,Yes,OM,11/25/2020,2020,ARM07_15m_1,15m,ARM07,14,4,3,14.5,131.6513838
Apogonidae,other.cardinalfish,other.cardinalfish,No,IN,11/26/2020,2020,ARM06_15m_1,15m,ARM06,12,4,3,14.5,82.7691948
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,12/30/2020,2020,ARM02_15m_1,15m,ARM02,12,2,3,14.5,84.77757632
Acanthuridae,Naso.sp,Unicornfish,Yes,HV,12/23/2020,2020,ARM04_5m_3,5m,ARM04,16,2,3,14.5,199.4185282
Acanthuridae,Naso.unicornis,Bluespine.Unicornfish,Yes,PL,12/8/2015,2015,ARM03_5m_2,5m,ARM03,18,2,3,14.5,281.0609123
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/5/2015,2015,ARM10_2m_1,2m,ARM10,18,1,3,14.5,282.7069729
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/7/2015,2015,ARM03_15m_1,15m,ARM03,14,1,3,14.5,134.799341
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/8/2015,2015,ARM04_5m_2,5m,ARM04,18,1,3,14.5,282.7069729
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/8/2015,2015,ARM03_5m_3,5m,ARM03,18,1,3,14.5,282.7069729
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/8/2015,2015,ARM04_5m_3,5m,ARM04,17,1,3,14.5,238.8808959
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/9/2015,2015,ARM12_15m_1,15m,ARM12,18,1,3,14.5,282.7069729
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/9/2015,2015,ARM12_5m_1,5m,ARM12,14,1,3,14.5,134.799341
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/10/2015,2015,ARM05_5m_1,5m,ARM05,13,1,3,14.5,108.3526424
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/10/2015,2015,ARM05_5m_3,5m,ARM05,15,1,3,14.5,165.1921434
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/14/2015,2015,ARM08_5m_1,5m,ARM08,15,1,3,14.5,165.1921434
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/14/2015,2015,ARM01_5m_3,5m,ARM01,12,1,3,14.5,85.58459107
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/14/2015,2015,ARM01_5m_3,5m,ARM01,16,1,3,14.5,199.797494
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/14/2015,2015,ARM08_5m_3,5m,ARM08,18,1,3,14.5,282.7069729
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/21/2015,2015,ARM01_15m_1,15m,ARM01,16,1,3,14.5,199.797494
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/27/2015,2015,ARM02_5m_1,5m,ARM02,12,1,3,14.5,85.58459107
Balistidae,Balistapus.undulatus,Orange.Lined.Triggerfish,Yes,OM,12/27/2015,2015,ARM02_5m_2,5m,ARM02,17,1,3,14.5,238.8808959
Acanthuridae,Ctenochaetus.strigosus,Spotted.Bristletooth,Yes,HV,12/21/2020,2020,ARM05_5m_2,5m,ARM05,12,3,3,14.5,79.90043746
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,11/27/2020,2020,ARM03_5m_3,5m,ARM03,16,3,3,14.5,211.9062316
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/23/2020,2020,ARM04_5m_3,5m,ARM04,10,3,3,14.5,49.75558329
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,10,3,3,14.5,49.75558329
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_1,5m,ARM12,15,3,3,14.5,173.672547
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/10/2015,2015,ARM05_5m_1,5m,ARM05,18,3,3,14.5,304.6821104
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,17,3,3,14.5,255.4558464
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_1,5m,ARM06,17,3,3,14.5,255.4558464
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_1,5m,ARM06,18,3,3,14.5,304.6821104
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/27/2015,2015,ARM02_5m_2,5m,ARM02,15,3,3,14.5,173.672547
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/27/2015,2015,ARM02_5m_2,5m,ARM02,16,3,3,14.5,211.9062316
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_2,5m,ARM06,16,3,3,14.5,211.9062316
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_2,5m,ARM06,17,3,3,14.5,255.4558464
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_2,5m,ARM06,19,3,3,14.5,359.94751
Acanthuridae,Ctenochaetus.striatus,Lined.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_3,5m,ARM06,15,3,3,14.5,173.672547
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/1/2020,2020,ARM08_15m_2,15m,ARM08,12,1,3,14.5,89.9733126
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/6/2015,2015,ARM04_15m_1,15m,ARM04,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/7/2015,2015,ARM03_15m_1,15m,ARM03,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/7/2015,2015,ARM03_15m_1,15m,ARM03,13,1,3,14.5,113.7813201
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM03_5m_1,5m,ARM03,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM03_5m_2,5m,ARM03,15,1,3,14.5,173.1214092
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM04_5m_2,5m,ARM04,11,1,3,14.5,69.70755681
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM04_5m_2,5m,ARM04,15,1,3,14.5,173.1214092
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM03_5m_3,5m,ARM03,12,1,3,14.5,89.9733126
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/8/2015,2015,ARM03_5m_3,5m,ARM03,13,1,3,14.5,113.7813201
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_15m_1,15m,ARM12,14,1,3,14.5,141.4062628
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_1,5m,ARM12,16,1,3,14.5,209.1987209
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_2,5m,ARM12,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_2,5m,ARM12,11,1,3,14.5,69.70755681
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_2,5m,ARM12,12,1,3,14.5,89.9733126
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_3,5m,ARM12,11,1,3,14.5,69.70755681
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/9/2015,2015,ARM12_5m_3,5m,ARM12,16,1,3,14.5,209.1987209
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/10/2015,2015,ARM05_5m_1,5m,ARM05,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/10/2015,2015,ARM05_5m_1,5m,ARM05,13,1,3,14.5,113.7813201
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/10/2015,2015,ARM05_5m_3,5m,ARM05,12,1,3,14.5,89.9733126
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/10/2015,2015,ARM05_5m_3,5m,ARM05,13,1,3,14.5,113.7813201
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/14/2015,2015,ARM01_5m_1,5m,ARM01,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/14/2015,2015,ARM08_5m_3,5m,ARM08,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/14/2015,2015,ARM08_5m_3,5m,ARM08,12,1,3,14.5,89.9733126
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,12,1,3,14.5,89.9733126
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,14,1,3,14.5,141.4062628
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,15,1,3,14.5,173.1214092
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/22/2015,2015,ARM02_15m_1,15m,ARM02,10,1,3,14.5,52.70782748
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/22/2015,2015,ARM02_15m_1,15m,ARM02,11,1,3,14.5,69.70755681
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/23/2015,2015,ARM06_15m_1,15m,ARM06,12,1,3,14.5,89.9733126
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM02_5m_1,5m,ARM02,12,1,3,14.5,89.9733126
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM02_5m_1,5m,ARM02,14,1,3,14.5,141.4062628
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_1,5m,ARM06,14,1,3,14.5,141.4062628
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM06_5m_1,5m,ARM06,16,1,3,14.5,209.1987209
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM02_5m_2,5m,ARM02,13,1,3,14.5,113.7813201
Acanthuridae,Ctenochaetus.binotatus,Twospot.Bristletooth,Yes,HV,12/27/2015,2015,ARM02_5m_3,5m,ARM02,10,1,3,14.5,52.70782748
Labridae,Oxycheilinus.digramma,Cheeklined.Splendour.Wrasse,Yes,IN,11/26/2020,2020,ARM06_5m_3,5m,ARM06,14,2,3,14.5,142.5627665
Serranidae,Cephalopholis.argus,Peacock.Grouper,Yes,PI,11/24/2020,2020,ARM01_5m_1,5m,ARM01,18,3,3,14.5,303.302469
Balistidae,Sufflamen.chrysopterum,Flagtail.Triggerfish,Yes,IN,12/9/2015,2015,ARM12_5m_3,5m,ARM12,16,3,3,14.5,212.4661467
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,12/23/2020,2020,ARM02_5m_1,5m,ARM02,11,2,3,14.5,71.1937135
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,11/26/2020,2020,ARM06_5m_1,5m,ARM06,18,2,3,14.5,299.8960329
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,12/9/2020,2020,ARM09_2m_2,2m,ARM09,10,2,3,14.5,53.89829237
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,12/22/2020,2020,ARM11_2m_1,2m,ARM11,10,2,3,14.5,53.89829237
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,12/5/2015,2015,ARM10_2m_1,2m,ARM10,18,2,3,14.5,299.8960329
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,12/10/2015,2015,ARM05_5m_3,5m,ARM05,14,2,3,14.5,143.9689609
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,12/14/2015,2015,ARM08_5m_2,5m,ARM08,19,2,3,14.5,351.1846465
Chaetodontidae,Chaetodon.auriga,Threadfin.Butterflyfish,Yes,IN,12/27/2015,2015,ARM02_5m_1,5m,ARM02,17,2,3,14.5,253.796633
Labridae,Thalassoma.hardwicke,Sixbar.Wrasse,No,OM,12/22/2020,2020,ARM11_2m_1,2m,ARM11,20,1,4,24.5,91.67743317
Acanthuridae,Acanthurus.triostegus,Convict.Surgeonfish,Yes,HV,12/22/2020,2020,ARM11_2m_2,2m,ARM11,10,2,3,14.5,51.33453106
Acanthuridae,Acanthurus.triostegus,Convict.Surgeonfish,Yes,HV,12/8/2015,2015,ARM11_2m_1,2m,ARM11,11,2,3,14.5,68.85578947
Acanthuridae,Acanthurus.triostegus,Convict.Surgeonfish,Yes,HV,1/19/2015,2015,ARM09_2m_1,2m,ARM09,14,2,3,14.5,144.7538345
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,11/27/2020,2020,ARM03_5m_2,5m,ARM03,10,2,3,14.5,54.18
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/21/2020,2020,ARM05_5m_1,5m,ARM05,10,2,3,14.5,54.18
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,11/26/2020,2020,ARM06_5m_1,5m,ARM06,12,2,3,14.5,93.62304
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,11/26/2020,2020,ARM06_5m_2,5m,ARM06,14,2,3,14.5,148.66992
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/2/2020,2020,ARM12_5m_1,5m,ARM12,12,2,3,14.5,93.62304
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/2/2020,2020,ARM12_5m_1,5m,ARM12,10,2,3,14.5,54.18
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,14,2,3,14.5,148.66992
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,15,2,3,14.5,182.8575
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_2,5m,ARM03,14,2,3,14.5,148.66992
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_2,5m,ARM03,17,2,3,14.5,266.18634
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_3,5m,ARM03,10,2,3,14.5,54.18
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/8/2015,2015,ARM04_5m_3,5m,ARM04,10,2,3,14.5,54.18
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_1,5m,ARM12,15,2,3,14.5,182.8575
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_1,5m,ARM12,18,2,3,14.5,315.97776
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_1,5m,ARM12,19,2,3,14.5,371.62062
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_2,5m,ARM12,13,2,3,14.5,119.03346
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_2,5m,ARM12,14,2,3,14.5,148.66992
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/9/2015,2015,ARM12_5m_3,5m,ARM12,12,2,3,14.5,93.62304
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_1,5m,ARM05,16,2,3,14.5,221.92128
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_1,5m,ARM05,17,2,3,14.5,266.18634
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_1,5m,ARM05,18,2,3,14.5,315.97776
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_1,5m,ARM05,19,2,3,14.5,371.62062
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,15,2,3,14.5,182.8575
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,18,2,3,14.5,315.97776
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_3,5m,ARM05,15,2,3,14.5,182.8575
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM01_5m_1,5m,ARM01,14,2,3,14.5,148.66992
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM01_5m_1,5m,ARM01,16,2,3,14.5,221.92128
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_15m_1,15m,ARM08,13,2,3,14.5,119.03346
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_5m_1,5m,ARM08,15,2,3,14.5,182.8575
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_5m_2,5m,ARM08,15,2,3,14.5,182.8575
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_5m_3,5m,ARM08,12,2,3,14.5,93.62304
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/14/2015,2015,ARM08_5m_3,5m,ARM08,19,2,3,14.5,371.62062
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/22/2015,2015,ARM02_15m_1,15m,ARM02,19,2,3,14.5,371.62062
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_1,5m,ARM06,16,2,3,14.5,221.92128
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_2,5m,ARM06,14,2,3,14.5,148.66992
Labridae,Thalassoma.hebraicum,Goldbar.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,18,2,3,14.5,315.97776
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_1,5m,ARM03,23,1,4,24.5,137.73044
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/8/2015,2015,ARM04_5m_1,5m,ARM04,22,1,4,24.5,120.53536
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_2,5m,ARM03,24,1,4,24.5,156.48768
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_3,5m,ARM03,20,1,4,24.5,90.56
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/8/2015,2015,ARM03_5m_3,5m,ARM03,21,1,4,24.5,104.83452
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_1,5m,ARM05,21,1,4,24.5,104.83452
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_2,5m,ARM05,21,1,4,24.5,104.83452
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/14/2015,2015,ARM08_15m_1,15m,ARM08,21,1,4,24.5,104.83452
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/14/2015,2015,ARM01_5m_2,5m,ARM01,20,1,4,24.5,90.56
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,1/19/2015,2015,ARM09_2m_1,2m,ARM09,20,1,4,24.5,90.56
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/23/2015,2015,ARM06_15m_1,15m,ARM06,20,1,4,24.5,90.56
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_1,5m,ARM02,21,1,4,24.5,104.83452
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_2,5m,ARM02,20,1,4,24.5,90.56
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/27/2015,2015,ARM06_5m_2,5m,ARM06,20,1,4,24.5,90.56
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,20,1,4,24.5,90.56
Labridae,Gomphosus.caeruleus,Bird.Wrasse,No,IN,12/27/2015,2015,ARM02_5m_3,5m,ARM02,21,1,4,24.5,104.83452
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/24/2020,2020,ARM01_5m_1,5m,ARM01,16,2,3,14.5,223.9045712
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/24/2020,2020,ARM01_5m_2,5m,ARM01,18,2,3,14.5,315.6630261
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/27/2020,2020,ARM03_5m_3,5m,ARM03,16,2,3,14.5,223.9045712
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/25/2020,2020,ARM07_15m_1,15m,ARM07,12,2,3,14.5,96.77019233
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM08_5m_1,5m,ARM08,15,2,3,14.5,185.4945705
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM08_5m_1,5m,ARM08,16,2,3,14.5,223.9045712
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM08_5m_2,5m,ARM08,17,2,3,14.5,267.2010408
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/2/2020,2020,ARM12_5m_2,5m,ARM12,17,2,3,14.5,267.2010408
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/5/2015,2015,ARM10_2m_1,2m,ARM10,15,2,3,14.5,185.4945705
Labridae,Cheilio.inermis,Cigar.Wrasse,No,IN,12/10/2015,2015,ARM05_5m_1,5m,ARM05,32,1,5,34.5,135.6942441
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/8/2015,2015,ARM03_5m_3,5m,ARM03,15,3,3,14.5,191.3103246
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/9/2015,2015,ARM12_15m_1,15m,ARM12,14,3,3,14.5,152.5875017
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/9/2015,2015,ARM12_5m_1,5m,ARM12,14,3,3,14.5,152.5875017
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/10/2015,2015,ARM05_15m_1,15m,ARM05,13,3,3,14.5,119.6788949
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/10/2015,2015,ARM05_5m_1,5m,ARM05,12,3,3,14.5,92.05924014
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/10/2015,2015,ARM05_5m_3,5m,ARM05,10,3,3,14.5,50.6420481
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/14/2015,2015,ARM01_5m_1,5m,ARM01,11,3,3,14.5,69.21440396
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_15m_1,15m,ARM08,11,3,3,14.5,69.21440396
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_5m_3,5m,ARM08,10,3,3,14.5,50.6420481
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_5m_3,5m,ARM08,11,3,3,14.5,69.21440396
Acanthuridae,Acanthurus.nigrofuscus,Brown.Surgeonfish,Yes,HV,12/14/2015,2015,ARM08_5m_3,5m,ARM08,12,3,3,14.5,92.05924014
Labridae,other.wrasse,other.wrasse,No,IN,11/24/2020,2020,ARM01_5m_2,5m,ARM01,10,4,3,14.5,57.82436087
Labridae,other.wrasse,other.wrasse,No,IN,11/25/2020,2020,ARM07_5m_1,5m,ARM07,14,4,3,14.5,156.0229721
Labridae,other.wrasse,other.wrasse,No,IN,11/25/2020,2020,ARM07_5m_2,5m,ARM07,12,4,3,14.5,99.01375181
Cirrhitidae,Paracirrhites.forsteri,Forster's.Hawkfish,No,OM,12/10/2015,2015,ARM05_5m_3,5m,ARM05,21,1,4,24.5,107.273351
Balistidae,Odonus.niger,Red.Tooth.Triggerfish,Yes,OM,12/10/2015,2015,ARM05_15m_1,15m,ARM05,18,2,3,14.5,336.236707
Labridae,Coris.formosa,Queen.Coris,No,OM,11/26/2020,2020,ARM06_5m_3,5m,ARM06,21,1,4,24.5,111.971578
Labridae,Coris.formosa,Queen.Coris,No,OM,12/2/2020,2020,ARM12_15m_1,15m,ARM12,22,1,4,24.5,129.1612365
Labridae,Coris.formosa,Queen.Coris,No,OM,12/10/2015,2015,ARM05_5m_3,5m,ARM05,28,1,4,24.5,270.813132
