Family,Species,English,Species_indicator_list,Feeding_guild_code,Survey_Date,Year,Transect,Depth,Site,Actual_size,Amount,Size_Class,Median_size_class,Biomass_g
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/9/2020,2019,ARM10_2m_1,2m,ARM10,NA,1,1,3,1.54266546
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/9/2020,2019,ARM10_2m_2,2m,ARM10,NA,1,1,3,1.54266546
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/26/2021,2021,ARM08_5m_2,5m,ARM08,NA,1,1,3,1.54266546
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/26/2021,2021,ARM08_5m_3,5m,ARM08,NA,1,1,3,1.54266546
Balistidae,Sufflamen.chrysopterum,Flagtail.Triggerfish,Yes,IN,11/16/2021,2021,ARM07_5m_1,5m,ARM07,NA,2,1,3,1.032338733
Mullidae,other.goatfish,Goatfish,Yes,OM,1/7/2020,2019,ARM04_15m_2,15m,ARM04,NA,3,1,3,1.139520303
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/14/2014,2014,ARM04_15m_1,15m,ARM04,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/3/2016,2016,ARM04_15m_1,15m,ARM04,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/12/2016,2016,ARM01_15m_1,15m,ARM01,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/20/2017,2017,ARM02_15m_3,15m,ARM02,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/21/2017,2017,ARM07_5m_1,5m,ARM07,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/22/2017,2017,ARM06_15m_1,15m,ARM06,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/22/2017,2017,ARM06_15m_2,15m,ARM06,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,1/6/2020,2019,ARM02_15m_2,15m,ARM02,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,1/6/2020,2019,ARM02_15m_3,15m,ARM02,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,1/9/2020,2019,ARM03_15m_2,15m,ARM03,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/22/2019,2019,ARM12_15m_2,15m,ARM12,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/23/2021,2021,ARM05_5m_3,5m,ARM05,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/23/2021,2021,ARM12_15m_2,15m,ARM12,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/17/2021,2021,ARM06_15m_3,15m,ARM06,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/18/2021,2021,ARM02_15m_3,15m,ARM02,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/29/2021,2021,ARM11_2m_2,2m,ARM11,NA,1,1,3,1.155011842
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/19/2021,2021,ARM03_15m_1,15m,ARM03,NA,1,1,3,1.155011842
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/4/2014,2014,ARM02_5m_1,5m,ARM02,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/14/2014,2014,ARM04_15m_1,15m,ARM04,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/19/2014,2014,ARM12_15m_1,15m,ARM12,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,1/28/2015,2014,ARM07_5m_1,5m,ARM07,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,1/30/2015,2014,ARM08_5m_1,5m,ARM08,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/21/2017,2017,ARM08_15m_1,15m,ARM08,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/2/2018,2018,ARM05_15m_1,15m,ARM05,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,1/7/2020,2019,ARM04_15m_3,15m,ARM04,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/25/2019,2019,ARM05_15m_2,15m,ARM05,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/19/2019,2019,ARM06_15m_3,15m,ARM06,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/20/2019,2019,ARM07_5m_1,5m,ARM07,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/20/2019,2019,ARM07_5m_3,5m,ARM07,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/22/2019,2019,ARM12_15m_3,15m,ARM12,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/16/2021,2021,ARM07_15m_3,15m,ARM07,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/23/2021,2021,ARM01_15m_2,15m,ARM01,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/23/2021,2021,ARM05_5m_2,5m,ARM05,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/23/2021,2021,ARM12_5m_3,5m,ARM12,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/16/2021,2021,ARM07_15m_3,15m,ARM07,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/18/2021,2021,ARM02_5m_1,5m,ARM02,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/18/2021,2021,ARM02_5m_3,5m,ARM02,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/1/2021,2021,ARM04_5m_3,5m,ARM04,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/19/2021,2021,ARM03_15m_1,15m,ARM03,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/19/2021,2021,ARM03_5m_3,5m,ARM03,NA,1,1,3,0.774263772
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/26/2021,2021,ARM08_15m_1,15m,ARM08,NA,1,1,3,0.774263772
Chaetodontidae,Chaetodon.trifasciatus,Indian.Redfin.Butterflyfish,Yes,C,12/10/2016,2016,ARM09_2m_3,2m,ARM09,NA,2,1,3,1.364976317
Chaetodontidae,Chaetodon.trifasciatus,Indian.Redfin.Butterflyfish,Yes,C,11/18/2021,2021,ARM01_5m_3,5m,ARM01,NA,2,1,3,1.364976317
Chaetodontidae,Forcipiger.flavissimus,Longnose.Butterflyfish,Yes,IN,11/28/2016,2016,ARM08_15m_2,15m,ARM08,NA,1,2,7,5.5566
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/30/2021,2021,ARM10_2m_3,2m,ARM10,NA,2,1,3,1.197030487
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/2/2016,2016,ARM04_5m_3,5m,ARM04,NA,2,1,3,1.197030487
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,12/22/2017,2017,ARM06_15m_2,15m,ARM06,NA,2,1,3,1.197030487
Mullidae,other.goatfish,Goatfish,Yes,OM,1/5/2017,2016,ARM08_5m_2,5m,ARM08,NA,4,1,3,1.519360404
Mullidae,other.goatfish,Goatfish,Yes,OM,12/23/2021,2021,ARM12_15m_2,15m,ARM12,NA,4,1,3,1.519360404
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,1/27/2015,2014,ARM09_2m_1,2m,ARM09,NA,3,1,3,3.969629521
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/29/2021,2021,ARM11_2m_2,2m,ARM11,NA,3,1,3,3.969629521
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,12/1/2021,2021,ARM04_5m_3,5m,ARM04,NA,3,1,3,3.969629521
Holocentridae,other.soldierfish,Soldierfish,Yes,PL,11/4/2014,2014,ARM02_5m_1,5m,ARM02,NA,2,1,3,1.180168139
Holocentridae,other.soldierfish,Soldierfish,Yes,PL,11/17/2021,2021,ARM06_5m_3,5m,ARM06,NA,2,1,3,1.180168139
Holocentridae,other.soldierfish,Soldierfish,Yes,PL,11/18/2021,2021,ARM01_5m_2,5m,ARM01,NA,2,1,3,1.180168139
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/1/2016,2016,ARM05_15m_3,15m,ARM05,NA,2,3,14.5,0.443077781
Balistidae,Sufflamen.chrysopterum,Flagtail.Triggerfish,Yes,IN,12/1/2016,2016,ARM05_15m_3,15m,ARM05,NA,3,1,3,1.5485081
Balistidae,other.triggerfish,Triggerfish,Yes,OM,12/2/2016,2016,ARM12_5m_3,5m,ARM12,NA,2,1,3,2.878424093
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/1/2016,2016,ARM05_15m_3,15m,ARM05,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/2/2016,2016,ARM12_5m_1,5m,ARM12,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/3/2016,2016,ARM04_15m_1,15m,ARM04,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/3/2016,2016,ARM04_15m_2,15m,ARM04,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/9/2016,2016,ARM06_15m_1,15m,ARM06,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/9/2016,2016,ARM06_15m_2,15m,ARM06,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/9/2016,2016,ARM06_5m_1,5m,ARM06,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/12/2016,2016,ARM01_5m_1,5m,ARM01,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/14/2017,2017,ARM12_15m_1,15m,ARM12,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/12/2018,2018,ARM02_5m_3,5m,ARM02,NA,2,4,24.5,0.479172065
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/12/2018,2018,ARM03_15m_3,15m,ARM03,NA,2,4,24.5,0.479172065
Chaetodontidae,Chaetodon.trifascialis,Chevroned.Butterflyfish,Yes,C,12/10/2016,2016,ARM09_2m_2,2m,ARM09,NA,2,1,3,1.606668426
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/19/2014,2014,ARM12_15m_1,15m,ARM12,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/9/2016,2016,ARM06_15m_1,15m,ARM06,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/16/2017,2017,ARM04_5m_3,5m,ARM04,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/20/2017,2017,ARM02_5m_1,5m,ARM02,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/29/2017,2017,ARM06_5m_1,5m,ARM06,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/15/2017,2017,ARM10_2m_1,2m,ARM10,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/2/2018,2018,ARM05_15m_2,15m,ARM05,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/17/2018,2018,ARM12_15m_1,15m,ARM12,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,1/9/2020,2019,ARM03_15m_2,15m,ARM03,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,1/7/2020,2019,ARM04_15m_3,15m,ARM04,NA,2,5,34.5,0.504296799
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/26/2021,2021,ARM08_15m_2,15m,ARM08,NA,2,5,34.5,0.504296799
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/12/2016,2016,ARM01_5m_1,5m,ARM01,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.meyeri,Meyer's.Butterflyfish,Yes,C,12/13/2017,2017,ARM03_15m_3,15m,ARM03,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/18/2019,2019,ARM01_5m_1,5m,ARM01,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/18/2019,2019,ARM01_5m_3,5m,ARM01,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,1/7/2020,2019,ARM04_15m_2,15m,ARM04,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,1/7/2020,2019,ARM04_15m_3,15m,ARM04,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,1/7/2020,2019,ARM04_5m_3,5m,ARM04,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.madagaskariensis,Seychelles.Butterflyfish,Yes,IN,11/30/2021,2021,ARM04_15m_3,15m,ARM04,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_15m_2,15m,ARM07,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,12/23/2021,2021,ARM01_15m_2,15m,ARM01,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_15m_1,15m,ARM07,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_15m_2,15m,ARM07,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/16/2021,2021,ARM07_5m_1,5m,ARM07,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/17/2021,2021,ARM06_15m_3,15m,ARM06,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/18/2021,2021,ARM02_15m_2,15m,ARM02,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/18/2021,2021,ARM02_5m_3,5m,ARM02,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/18/2021,2021,ARM02_15m_3,15m,ARM02,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/30/2021,2021,ARM04_15m_2,15m,ARM04,NA,2,1,3,1.724988321
Chaetodontidae,Chaetodon.guttatissimus,Spotted.Butterflyfish,Yes,IN,11/18/2021,2021,ARM01_5m_2,5m,ARM01,NA,2,1,3,1.724988321
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/4/2014,2014,ARM02_5m_1,5m,ARM02,NA,2,1,3,1.401660087
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/21/2017,2017,ARM08_5m_3,5m,ARM08,NA,2,1,3,1.401660087
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/21/2017,2017,ARM08_15m_3,15m,ARM08,NA,2,1,3,1.401660087
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,12/23/2017,2017,ARM07_15m_3,15m,ARM07,NA,2,1,3,1.401660087
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/18/2019,2019,ARM01_5m_3,5m,ARM01,NA,2,1,3,1.401660087
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/29/2021,2021,ARM11_2m_2,2m,ARM11,NA,2,1,3,1.401660087
Acanthuridae,Acanthurus.sp,Surgeonfish,Yes,HV,11/18/2021,2021,ARM01_5m_3,5m,ARM01,NA,2,1,3,1.401660087
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/28/2016,2016,ARM08_15m_1,15m,ARM08,NA,2,6,55,0.540663555
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/29/2016,2016,ARM03_15m_1,15m,ARM03,NA,2,6,55,0.540663555
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/9/2016,2016,ARM06_5m_3,5m,ARM06,NA,2,6,55,0.540663555
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/16/2017,2017,ARM04_15m_1,15m,ARM04,NA,2,6,55,0.540663555
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,1/7/2020,2019,ARM04_15m_2,15m,ARM04,NA,2,6,55,0.540663555
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/25/2019,2019,ARM05_15m_3,15m,ARM05,NA,2,6,55,0.540663555
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/20/2019,2019,ARM07_5m_1,5m,ARM07,NA,2,6,55,0.540663555
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/17/2021,2021,ARM06_15m_3,15m,ARM06,NA,2,6,55,0.540663555
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/22/2021,2021,ARM12_5m_1,5m,ARM12,NA,2,6,55,0.540663555
Mullidae,other.goatfish,Goatfish,Yes,OM,1/9/2020,2019,ARM03_15m_3,15m,ARM03,NA,5,1,3,1.899200505
Tetraodontidae,other.pufferfish,other.pufferfish,Yes,IN,12/23/2017,2017,ARM09_2m_3,2m,ARM09,NA,2,1,3,1.739109049
Tetraodontidae,other.pufferfish,other.pufferfish,Yes,IN,11/23/2019,2019,ARM09_2m_3,2m,ARM09,NA,2,1,3,1.739109049
Scaridae,other.parrotfish,other.parrotfish,Yes,HV,11/17/2021,2021,ARM06_5m_1,5m,ARM06,NA,4,1,3,5.292839361
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/3/2014,2014,ARM06_15m_1,15m,ARM06,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/14/2014,2014,ARM04_5m_1,5m,ARM04,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/16/2014,2014,ARM05_15m_1,15m,ARM05,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/28/2015,2014,ARM07_15m_1,15m,ARM07,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/30/2015,2014,ARM08_15m_1,15m,ARM08,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/10/2016,2016,ARM09_2m_1,2m,ARM09,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/13/2017,2017,ARM03_15m_3,15m,ARM03,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/16/2017,2017,ARM04_15m_2,15m,ARM04,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/20/2017,2017,ARM02_15m_3,15m,ARM02,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/21/2017,2017,ARM08_15m_1,15m,ARM08,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/22/2017,2017,ARM06_15m_2,15m,ARM06,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/6/2020,2019,ARM02_15m_3,15m,ARM02,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/20/2019,2019,ARM07_5m_2,5m,ARM07,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,1/7/2020,2019,ARM11_2m_1,2m,ARM11,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/23/2021,2021,ARM01_15m_1,15m,ARM01,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/23/2021,2021,ARM05_5m_1,5m,ARM05,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/17/2021,2021,ARM06_5m_2,5m,ARM06,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/17/2021,2021,ARM06_5m_3,5m,ARM06,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/18/2021,2021,ARM02_5m_2,5m,ARM02,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/18/2021,2021,ARM02_5m_3,5m,ARM02,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,12/1/2021,2021,ARM04_5m_3,5m,ARM04,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/30/2021,2021,ARM04_15m_2,15m,ARM04,NA,2,1,3,3.08533092
Acanthuridae,Ctenochaetus.sp,Bristletooth,Yes,HV,11/19/2021,2021,ARM03_15m_3,15m,ARM03,NA,2,1,3,3.08533092
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,11/17/2021,2021,ARM06_15m_2,15m,ARM06,NA,3,1,3,1.79554573
Acanthuridae,Zebrasoma.sp,Tang,Yes,HV,1/30/2015,2014,ARM08_5m_1,5m,ARM08,NA,3,1,3,1.79554573
Mullidae,other.goatfish,Goatfish,Yes,OM,1/9/2020,2019,ARM03_15m_1,15m,ARM03,NA,6,1,3,2.279040605
Mullidae,other.goatfish,Goatfish,Yes,OM,1/9/2020,2019,ARM03_15m_2,15m,ARM03,NA,6,1,3,2.279040605
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/18/2017,2017,ARM01_5m_1,5m,ARM01,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/18/2017,2017,ARM01_5m_3,5m,ARM01,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/25/2019,2019,ARM05_15m_2,15m,ARM05,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,1/7/2020,2019,ARM11_2m_1,2m,ARM11,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,1/7/2020,2019,ARM11_2m_2,2m,ARM11,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/23/2021,2021,ARM05_15m_1,15m,ARM05,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,12/23/2021,2021,ARM05_15m_3,15m,ARM05,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/30/2021,2021,ARM04_15m_2,15m,ARM04,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/29/2021,2021,ARM11_2m_1,2m,ARM11,NA,2,1,3,2.310023685
Chaetodontidae,Chaetodon.kleinii,Klein's.Butterflyfish,Yes,IN,11/19/2021,2021,ARM03_15m_2,15m,ARM03,NA,2,1,3,2.310023685
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/4/2014,2014,ARM02_5m_1,5m,ARM02,NA,3,4,24.5,0.718758097
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/19/2014,2014,ARM12_15m_1,15m,ARM12,NA,3,4,24.5,0.718758097
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/1/2016,2016,ARM10_2m_2,2m,ARM10,NA,3,4,24.5,0.718758097
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/2/2016,2016,ARM12_15m_1,15m,ARM12,NA,3,4,24.5,0.718758097
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/9/2016,2016,ARM06_5m_2,5m,ARM06,NA,3,4,24.5,0.718758097
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/13/2018,2018,ARM01_5m_1,5m,ARM01,NA,3,4,24.5,0.718758097
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,11/15/2018,2018,ARM01_15m_3,15m,ARM01,NA,3,4,24.5,0.718758097
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,12/14/2018,2018,ARM06_15m_2,15m,ARM06,NA,3,4,24.5,0.718758097
Carangidae,Caranx.melampygus,Bluefin.Trevally,Yes,PI,1/7/2020,2019,ARM04_15m_2,15m,ARM04,NA,3,4,24.5,0.718758097
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,11/14/2014,2014,ARM03_15m_1,15m,ARM03,NA,2,1,3,1.548527544
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,1/28/2015,2014,ARM07_15m_1,15m,ARM07,NA,2,1,3,1.548527544
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/15/2017,2017,ARM05_15m_3,15m,ARM05,NA,2,1,3,1.548527544
Pomacanthidae,other.angelfish,Angelfish,Yes,IN,12/15/2017,2017,ARM11_2m_1,2m,ARM11,NA,2,1,3,1.548527544
