scientificName,decimalLongitude,decimalLatitude,year,month,day,associatedMedia,datasetName,references
Parapristipoma octolineatum,-16.7226416667,20.650755,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/325597100/medium.jpg,iNaturalist
Parapristipoma octolineatum,-16.7226416667,20.650755,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/325532358/medium.jpg,iNaturalist
Bursatella leachi,-16.44863,20.607455,2020,02,15,https://inaturalist-open-data.s3.amazonaws.com/photos/325597137/medium.jpg,iNaturalist
Parapristipoma octolineatum,-16.5677783333,20.49385,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/325532604/medium.jpg,iNaturalist
Diplodus cervinus,-16.4475005044,20.6097978824,2020,02,15,https://inaturalist-open-data.s3.amazonaws.com/photos/325532812/medium.jpg,iNaturalist
Parapristipoma octolineatum,-16.5679,20.4939416667,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/325532869/medium.jpg,iNaturalist
Crassatina contraria,-16.7247416667,20.6510333333,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/325532889/medium.jpg,iNaturalist
Parapristipoma octolineatum,-16.7245133333,20.651005,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/325533037/medium.jpg,iNaturalist
Parapristipoma octolineatum,-16.7247416667,20.6510333333,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/325533142/medium.jpg,iNaturalist
Parapristipoma octolineatum,-16.7245133333,20.651005,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/326626581/medium.jpg,iNaturalist
Parapristipoma octolineatum,-16.7245133333,20.651005,2020,02,14,https://inaturalist-open-data.s3.amazonaws.com/photos/326626641/medium.jpg,iNaturalist
Plectorhinchus mediterraneus,-16.29447,19.8805116667,2022,01,19,https://inaturalist-open-data.s3.amazonaws.com/photos/326626932/medium.jpg,iNaturalist
Gymnothorax afer,-16.2960583333,19.8694333333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/320398252/medium.jpg,iNaturalist
Gymnothorax afer,-16.2962583333,19.869355,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/320398337/medium.jpg,iNaturalist
Sciaena umbra,-16.3423896809,19.8164008506,2023,09,16,https://inaturalist-open-data.s3.amazonaws.com/photos/320538428/medium.jpg,iNaturalist
Gymnothorax afer,-16.2962180771,19.8693143093,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/320941327/medium.jpg,iNaturalist
Chaetodon hoefleri,-16.2964986656,19.8698398233,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/320951473/medium.jpg,iNaturalist
Heliophora orbiculus,-16.2953091621,19.8696436018,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321016574/medium.jpg,iNaturalist
Chaetodon hoefleri,-16.2965249203,19.8705356041,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321016811/medium.jpg,iNaturalist
Dagetichthys lusitanicus,-16.2967050927,19.8706769204,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321017013/medium.jpg,iNaturalist
Chaetodon hoefleri,-16.2964108356,19.8691499799,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321017378/medium.jpg,iNaturalist
Chaetodon hoefleri,-16.2965585052,19.8698969684,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321018026/medium.jpg,iNaturalist
Bursatella leachi,-16.2975616667,19.872475,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321019856/medium.jpg,iNaturalist
Chelonia mydas,-16.2975966667,19.8725866667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321020137/medium.jpg,iNaturalist
Chaetodon hoefleri,-16.2964737289,19.870522688,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321023169/medium.jpg,iNaturalist
Pennaria disticha,-16.2966110489,19.8712304153,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321024927/medium.jpg,iNaturalist
Padina pavonica,-16.2972609006,19.8718544454,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321024944/medium.jpg,iNaturalist
Gymnothorax afer,-16.2972096113,19.8726561798,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321206262/medium.jpg,iNaturalist
Padina pavonica,-16.2972822678,19.8713964613,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321207176/medium.jpg,iNaturalist
Chelonia mydas,-16.2976333333,19.8727533333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321284476/medium.jpg,iNaturalist
Zostera noltei,-16.2976283333,19.87275,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321284607/medium.jpg,iNaturalist
Bursatella leachi,-16.29795,19.8735966667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321318372/medium.jpg,iNaturalist
Heliophora orbiculus,-16.2956899852,19.8698581057,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321331089/medium.jpg,iNaturalist
Zostera noltei,-16.297975,19.8740116667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321331838/medium.jpg,iNaturalist
Chelonia mydas,-16.2979866667,19.8740033333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321331914/medium.jpg,iNaturalist
Zostera noltei,-16.29798,19.874,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321336465/medium.jpg,iNaturalist
Zostera noltei,-16.297975,19.8739883333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321336538/medium.jpg,iNaturalist
Bursatella leachi,-16.29815,19.87413,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321337154/medium.jpg,iNaturalist
Chelonia mydas,-16.2981583333,19.8741166667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321337420/medium.jpg,iNaturalist
Diphasia digitalis,-16.2970782961,19.871076131,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321337436/medium.jpg,iNaturalist
Gymnothorax afer,-16.2960882791,19.8707367687,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321337698/medium.jpg,iNaturalist
Bursatella leachi,-16.2982166667,19.8741783333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321382300/medium.jpg,iNaturalist
Zostera noltei,-16.2982,19.8741916667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321382335/medium.jpg,iNaturalist
Zostera noltei,-16.2982033333,19.8741916667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321382390/medium.jpg,iNaturalist
Zostera noltei,-16.29818,19.8741833333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321382472/medium.jpg,iNaturalist
Zostera noltei,-16.2981866667,19.874175,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321382595/medium.jpg,iNaturalist
Bursatella leachi,-16.2982466667,19.8741783333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321382667/medium.jpg,iNaturalist
Dagetichthys lusitanicus,-16.2981537738,19.8711634854,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321382973/medium.jpg,iNaturalist
Zostera noltei,-16.298205,19.87423,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321383448/medium.jpg,iNaturalist
Zostera noltei,-16.298205,19.8742333333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321383607/medium.jpg,iNaturalist
Zostera noltei,-16.298205,19.8742333333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321383828/medium.jpg,iNaturalist
Zostera noltei,-16.298205,19.8742366667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321383998/medium.jpg,iNaturalist
Zostera noltei,-16.298205,19.8742366667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321387307/medium.jpg,iNaturalist
Bursatella leachi,-16.2982133333,19.8742333333,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321387598/medium.jpg,iNaturalist
Zostera noltei,-16.2982083333,19.87423,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321387833/medium.jpg,iNaturalist
Zostera noltei,-16.298205,19.8742366667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321388122/medium.jpg,iNaturalist
Zostera noltei,-16.2981916667,19.8742366667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321388620/medium.jpg,iNaturalist
Zostera noltei,-16.2982,19.874245,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321390721/medium.jpg,iNaturalist
Chelonia mydas,-16.298155,19.8742616667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321390809/medium.jpg,iNaturalist
Bursatella leachi,-16.2981616667,19.8742666667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321390997/medium.jpg,iNaturalist
Chelonia mydas,-16.2981616667,19.8742666667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321391170/medium.jpg,iNaturalist
Chelonia mydas,-16.298155,19.87428,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321404468/medium.jpg,iNaturalist
Chelonia mydas,-16.2981916667,19.8743116667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321406947/medium.jpg,iNaturalist
Bursatella leachi,-16.2981866667,19.8746966667,2021,05,25,https://inaturalist-open-data.s3.amazonaws.com/photos/321407074/medium.jpg,iNaturalist
Bursatella leachi,-16.44695,20.61075,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323088164/medium.jpg,iNaturalist
Bursatella leachi,-16.44695,20.61075,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323088285/medium.jpg,iNaturalist
Bursatella leachi,-16.4469533333,20.610755,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323088391/medium.jpg,iNaturalist
Bursatella leachi,-16.4469633333,20.6107416667,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323088544/medium.jpg,iNaturalist
Chelonia mydas,-16.3610666667,20.424355,2021,05,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323088797/medium.jpg,iNaturalist
Chelonia mydas,-16.2560133333,20.1263,2021,05,21,https://inaturalist-open-data.s3.amazonaws.com/photos/323088989/medium.jpg,iNaturalist
Bursatella leachi,-16.4469633333,20.6107416667,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323089326/medium.jpg,iNaturalist
Bursatella leachi,-16.4471916667,20.6105416667,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323089442/medium.jpg,iNaturalist
Chelonia mydas,-16.6691583333,20.708255,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323089666/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323222835/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323222885/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323222981/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323223014/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323223051/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323223115/medium.jpg,iNaturalist
Bursatella leachi,-16.669025,20.7077533333,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323223131/medium.jpg,iNaturalist
Bursatella leachi,-16.66903,20.7077633333,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323223383/medium.jpg,iNaturalist
Bursatella leachi,-16.669025,20.7077666667,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323223427/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323230521/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323230568/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323230600/medium.jpg,iNaturalist
Chelonia mydas,-16.44762,20.609005,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323230647/medium.jpg,iNaturalist
Bursatella leachi,-16.6690116667,20.7077833333,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323233010/medium.jpg,iNaturalist
Bursatella leachi,-16.673225,20.6964866667,2021,05,22,https://inaturalist-open-data.s3.amazonaws.com/photos/323233065/medium.jpg,iNaturalist
Bursatella leachi,-16.6732166667,20.6964716667,2021,05,22,https://inaturalist-open-data.s3.amazonaws.com/photos/323233119/medium.jpg,iNaturalist
Bursatella leachi,-16.6690783333,20.7080833333,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323233462/medium.jpg,iNaturalist
Bursatella leachi,-16.2923083333,19.8841383333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323589736/medium.jpg,iNaturalist
Bursatella leachi,-16.669075,20.7080883333,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323589928/medium.jpg,iNaturalist
Bursatella leachi,-16.6690383333,20.7077833333,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323589984/medium.jpg,iNaturalist
Bursatella leachi,-16.6690666667,20.70808,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323590084/medium.jpg,iNaturalist
Bursatella leachi,-16.6690783333,20.7080833333,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323590173/medium.jpg,iNaturalist
Bursatella leachi,-16.6690666667,20.7080716667,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323590316/medium.jpg,iNaturalist
Bursatella leachi,-16.6691716667,20.7082466667,2021,05,23,https://inaturalist-open-data.s3.amazonaws.com/photos/323590397/medium.jpg,iNaturalist
Bursatella leachi,-16.2923133333,19.8841533333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323594517/medium.jpg,iNaturalist
Chelonia mydas,-16.2922916667,19.884155,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323594634/medium.jpg,iNaturalist
Bursatella leachi,-16.2923166667,19.884145,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323594779/medium.jpg,iNaturalist
Bursatella leachi,-16.2923083333,19.8841383333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323594832/medium.jpg,iNaturalist
Bursatella leachi,-16.2923116667,19.8841416667,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323594876/medium.jpg,iNaturalist
Chelonia mydas,-16.2923116667,19.884145,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323594921/medium.jpg,iNaturalist
Bursatella leachi,-16.2923133333,19.8841533333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323595049/medium.jpg,iNaturalist
Bursatella leachi,-16.2923133333,19.8841533333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323595122/medium.jpg,iNaturalist
Chelonia mydas,-16.2923,19.8841533333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323595199/medium.jpg,iNaturalist
Chelonia mydas,-16.292295,19.8841466667,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323595276/medium.jpg,iNaturalist
Chelonia mydas,-16.292295,19.88415,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323595381/medium.jpg,iNaturalist
Chelonia mydas,-16.292305,19.8841533333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323595486/medium.jpg,iNaturalist
Chelonia mydas,-16.292305,19.8841466667,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323595687/medium.jpg,iNaturalist
Chelonia mydas,-16.2923033333,19.8841416667,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323595825/medium.jpg,iNaturalist
Chelonia mydas,-16.2923116667,19.8841333333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323834141/medium.jpg,iNaturalist
Chelonia mydas,-16.2923116667,19.8841333333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323834166/medium.jpg,iNaturalist
Chelonia mydas,-16.2923116667,19.8841383333,2020,12,17,https://inaturalist-open-data.s3.amazonaws.com/photos/323834199/medium.jpg,iNaturalist
Acrochaetium daviesii,-16.5836722222,19.8621333333,2023,06,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323914402/medium.jpeg,iNaturalist
Acrochaetium daviesii,-16.5832166667,19.862975,2023,06,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323914640/medium.jpeg,iNaturalist
Hippocampus hippocampus,-16.5829722222,19.8635472222,2023,06,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323915081/medium.jpeg,iNaturalist
Obelia dichotoma,-16.5954444444,19.8249138889,2023,06,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323916129/medium.jpeg,iNaturalist
Sertularia marginata,-16.5923416667,19.8228694444,2023,06,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323916315/medium.jpeg,iNaturalist
Lithothamnion corallioides,-16.5954222222,19.8249555556,2023,06,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323917983/medium.jpeg,iNaturalist
Mycteroperca rubra,-16.5954444444,19.8249444444,2023,06,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323919003/medium.jpeg,iNaturalist
Amathia verticillata,-16.66965,20.6984444444,2023,06,19,https://inaturalist-open-data.s3.amazonaws.com/photos/323919660/medium.jpeg,iNaturalist
Amathia verticillata,-16.6694861111,20.7002861111,2023,06,19,https://inaturalist-open-data.s3.amazonaws.com/photos/323920008/medium.jpeg,iNaturalist
Amathia verticillata,-16.6709444444,20.6964444444,2023,06,19,https://inaturalist-open-data.s3.amazonaws.com/photos/323920196/medium.jpeg,iNaturalist
Sardinella aurita,-16.6724222222,20.6977888889,2023,06,19,https://inaturalist-open-data.s3.amazonaws.com/photos/323920630/medium.jpeg,iNaturalist
Chelonia mydas,-16.6730526432,20.6980708868,2023,06,19,https://inaturalist-open-data.s3.amazonaws.com/photos/323921065/medium.jpeg,iNaturalist
Mycteroperca rubra,-16.6724,20.6978,2023,06,19,https://inaturalist-open-data.s3.amazonaws.com/photos/323921273/medium.jpeg,iNaturalist
Mycteroperca rubra,-16.5742383819,19.7801354237,2023,06,18,https://inaturalist-open-data.s3.amazonaws.com/photos/323921978/medium.jpeg,iNaturalist
Calliblepharis jubata,-16.632817346,19.9132007608,2023,06,18,https://inaturalist-open-data.s3.amazonaws.com/photos/323925279/medium.jpeg,iNaturalist
Diplodus bellottii,-16.2982921962,20.2710093572,2022,11,28,https://inaturalist-open-data.s3.amazonaws.com/photos/323926407/medium.jpeg,iNaturalist
Dasysiphonia japonica,-16.3023169463,20.2388720415,2022,11,25,https://inaturalist-open-data.s3.amazonaws.com/photos/323927346/medium.jpeg,iNaturalist
Cystoseira foeniculacea,-16.2831327143,20.2579941045,2023,06,20,https://inaturalist-open-data.s3.amazonaws.com/photos/323928589/medium.jpeg,iNaturalist
Callithamnion byssoides,-16.38445,19.9120444444,2022,11,25,https://inaturalist-open-data.s3.amazonaws.com/photos/323931722/medium.jpeg,iNaturalist
Callithamnion byssoides,-16.3844888889,19.9120527778,2022,11,25,https://inaturalist-open-data.s3.amazonaws.com/photos/323932024/medium.jpeg,iNaturalist
Halodule wrightii,-16.5537550568,19.5195531922,2018,05,08,https://inaturalist-open-data.s3.amazonaws.com/photos/323932550/medium.jpeg,iNaturalist
Ephippion guttifer,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679509/medium.jpg,iNaturalist
Stephanolepis hispida,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679517/medium.jpg,iNaturalist
Stephanolepis hispida,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679528/medium.jpg,iNaturalist
Chaetodipterus lippei,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679527/medium.jpg,iNaturalist
Ginglymostoma cirratum,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679541/medium.jpg,iNaturalist
Stephanolepis hispida,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679540/medium.jpg,iNaturalist
Chaetodipterus lippei,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679688/medium.jpg,iNaturalist
Lutjanus goreensis,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679692/medium.jpg,iNaturalist
Hypanus rudis,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679711/medium.jpg,iNaturalist
Ephippion guttifer,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679713/medium.jpg,iNaturalist
Ginglymostoma cirratum,-16.262842,20.128794,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313679725/medium.jpg,iNaturalist
Ephippion guttifer,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732281/medium.jpg,iNaturalist
Ginglymostoma cirratum,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732283/medium.jpg,iNaturalist
Fontitrygon margaritella,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732395/medium.jpg,iNaturalist
Lutjanus goreensis,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732448/medium.jpg,iNaturalist
Rhinoptera marginata,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732459/medium.jpg,iNaturalist
Anemonia viridis,-16.2731421933,20.1160481463,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732486/medium.jpg,iNaturalist
Ephippion guttifer,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732520/medium.jpg,iNaturalist
Ginglymostoma cirratum,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732539/medium.jpg,iNaturalist
Hydroprogne caspia,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732546/medium.jpg,iNaturalist
Ephippion guttifer,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732572/medium.jpg,iNaturalist
Dynamena pumila,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732576/medium.jpg,iNaturalist
Dynamena quadridentata,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732607/medium.jpg,iNaturalist
Clytia linearis,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732621/medium.jpg,iNaturalist
Persicula cingulata,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732642/medium.jpg,iNaturalist
Dynamena quadridentata,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732710/medium.jpg,iNaturalist
Chaetodipterus lippei,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732744/medium.jpg,iNaturalist
Chaetodipterus lippei,-16.264602,20.12146,2022,11,29,https://inaturalist-open-data.s3.amazonaws.com/photos/313732802/medium.jpg,iNaturalist
Trachinotus ovatus,-16.54073,19.940737,2022,12,01,https://inaturalist-open-data.s3.amazonaws.com/photos/313766122/medium.jpg,iNaturalist
Sesuvium portulacastrum,-16.54073,19.940737,2022,12,01,https://inaturalist-open-data.s3.amazonaws.com/photos/313766238/medium.jpg,iNaturalist
Larus fuscus,-16.54073,19.940737,2022,12,01,https://inaturalist-open-data.s3.amazonaws.com/photos/313766205/medium.jpg,iNaturalist
Chroicocephalus genei,-16.283511,19.88063,2022,12,03,https://inaturalist-open-data.s3.amazonaws.com/photos/313981832/medium.jpg,iNaturalist
Chelonia mydas,-16.360728,20.425311,2022,12,04,https://inaturalist-open-data.s3.amazonaws.com/photos/313990750/medium.jpg,iNaturalist
Chroicocephalus ridibundus,-16.6821533333,20.7117466667,2022,05,28,https://inaturalist-open-data.s3.amazonaws.com/photos/314013675/medium.jpg,iNaturalist
Chelonia mydas,-16.2949133333,19.87435,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314044928/medium.jpg,iNaturalist
Chelonia mydas,-16.2949133333,19.87435,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314044979/medium.jpg,iNaturalist
Chelonia mydas,-16.2949133333,19.87435,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045022/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045068/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045122/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045164/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045218/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045260/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045404/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045461/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045571/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045658/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045748/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045868/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314045963/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314046146/medium.jpg,iNaturalist
Chelonia mydas,-16.2947866667,19.8743333333,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314047965/medium.jpg,iNaturalist
Zostera noltei,-16.2949133333,19.87435,2022,05,26,https://inaturalist-open-data.s3.amazonaws.com/photos/314046684/medium.jpg,iNaturalist
