Hyporthodus acanthistius,*
Hyporthodus niphobles,*
Hyporthodus exsul,
Liopropoma fasciatum,
Liopropoma longilepis,
Mycteroperca xenarcha,*
Paralabrax loro,*
Pronotogrammus eos,*
Pronotogrammus multifasciatus,
Pseudogramma thaumasia,*
Rypticus bicolor,*
Rypticus nigripinnis,*
Serranus psittacinus,*
Serranus aequidens,*
Serranus huascarii,
Lonchopisthus sinuscalifornicus,
Opistognathus fenmutis,
Opistognathus punctatus,*
Opistognathus scops,*
Opistognathus panamaensis,*
Opistognathus rhomaleus,*
Heteropriacanthus cruentatus,*
Pristigenys serrula,*
Apogon dovii,*
Apogon retrosella,*
Apogon atradorsatus,*
Apogon pacificus,*
Caulolatilus hubbsi,
Caulolatilus affinis,
Malacanthus brevirostris,*
Nematistius pectoralis,*
Coryphaena hippurus,*
Coryphaena equiselis,*
Echeneis naucrates,
Phtheirichthys lineatus,
Remora australis,
Remora osteochir,
Remora albescens,
Remora brachyptera,
Remora remora,
Alectis ciliaris,*
Carangoides otrynter,*
Caranx caninus,*
Caranx melampygus,*
Caranx sexfasciatus,*
Caranx caballus,*
Caranx lugubris,
Caranx vinctus,*
Chloroscombrus orqueta,
Decapterus macrosoma,
Decapterus macarellus,*
Elagatis bipinnulata,*
Gnathanodon speciosus,*
Hemicaranx leucurus,
Hemicaranx zelotes,
Naucrates ductor,
Oligoplites refulgens,
Oligoplites altus,*
Oligoplites saurus inornatus,
Selar crumenophthalmus,*
Selene brevoortii,*
Selene peruviana,*
Selene orstedii,
Seriola lalandi,*
Seriola rivoliana,*
Seriola peruana,
Trachinotus kennedyi,*
Trachinotus rhodopus,*
Trachinotus paitensis,
Uraspis helvola,*
Taractes rubescens,
Hoplopagrus guentherii,*
Lutjanus aratus,*
Lutjanus colorado,*
Lutjanus inermis,*
Lutjanus novemfasciatus,*
Lutjanus viridis,*
Lutjanus argentiventris,*
Lutjanus guttatus,*
Lutjanus jordani,
Lutjanus peru,*
Lobotes pacificus,
Diapterus aureolus,
Diapterus brevirostris,*
Eucinostomus gracilis,*
Eucinostomus currani,*
Eucinostomus entomelas,*
Eucinostomus dowii,
Eugerres lineatus,
Eugerres brevimanus,*
Gerres simillimus,*
Anisotremus caesius,*
Anisotremus interruptus,*
Anisotremus taeniatus,*
Conodon serrifer,
Genyatremus dovii,*
Genyatremus pacifici,
Haemulon flaviguttatum,*
Haemulon scudderii,*
Haemulon steindachneri,*
Haemulon maculicauda,*
Haemulon sexfasciatum,*
Haemulopsis leuciscus,*
Haemulopsis elongatus,*
Haemulopsis nitidus,*
Haemulopsis axillaris,
Microlepidotus brevipinnis,*
Orthopristis chalceus,
Pomadasys bayanus,*
Pomadasys macracanthus,*
Pomadasys branickii,*
Pomadasys panamensis,
Xenichthys xanti,*
Calamus brachysomus,*
Polydactylus approximans,*
Polydactylus opercularis,*
Bairdiella armata,
Bairdiella ensifera,
Corvula macrops,*
Cynoscion albus,
Cynoscion praedatorius,
Cynoscion squamipinnis,
Cynoscion phoxocephalus,
Cynoscion reticulatus,
Cynoscion stolzmanni,
Elattarchus archidium,
Isopisthus remifer,
Larimus argenteus,
Larimus pacificus,
Larimus acclivis,
Larimus effulgens,
Macrodon mordax,
Menticirrhus nasus,
Menticirrhus panamensis,
Menticirrhus elongatus,
Menticirrhus paitensis,
Micropogonias altipinnis,
Nebris occidentalis,
Odontoscion xanthops,*
Ophioscion imiceps,
Ophioscion simulus,
Ophioscion typicus,
Ophioscion scierus,
Ophioscion strabo,
Ophioscion vermicularis,
Paralonchurus rathbuni,
Paralonchurus dumerilii,
Paralonchurus petersii,
Paralonchurus goodei,
Pareques species A,
Pareques viola,
Stellifer chrysoleuca,
Stellifer ericymba,
Stellifer illecebrosus,*
Stellifer oscitans,
Stellifer ephelis,
Stellifer fuerthii,
Stellifer mancorensis,
Stellifer zestocarus,
Umbrina bussingi,
Umbrina xanti,*
Umbrina analis,*
Umbrina dorsalis,*
Mulloidichthys dentatus,*
Mulloidichthys vanicolensis,*
Pseudupeneus grandisquamis,*
Kyphosus ocyurus,*
Kyphosus vaigiensis,*
Kyphosus elegans,*
Chaetodon humeralis,*
Johnrandallia nigrirostris,*
Holacanthus passer,*
Pomacanthus zonipectus,*
Kuhlia mugil,
Cirrhitichthys oxycephalus,*
Cirrhitus rivulatus,*
Oxycirrhites typus,*
Abudefduf concolor,*
Abudefduf troschelii,*
Chromis atrilobata,*
Chromis alta,*
Microspathodon bairdii,*
Microspathodon dorsalis,*
Stegastes acapulcoensis,*
Stegastes flavilatus,*
Bodianus diplotaenia,*
Decodon melasma,*
Halichoeres aestuaricola,*
Halichoeres discolor,*
Halichoeres melanotis,*
Halichoeres notospilus,*
Halichoeres chierchiae,*
Halichoeres dispilus,*
Halichoeres nicholsi,*
Iniistius pavo,*
Novaculichthys taeniourus,*
Polylepion cruentum,
Stethojulis bandanensis,*
Thalassoma lucasanum,*
Thalassoma purpureum,*
Thalassoma grammaticum,*
Xyrichtys perlas,*
Nicholsina denticulata,
Scarus ghobban,*
Scarus rubroviolaceus,*
Scarus compressus,*
Scarus perrico,*
Ammodytoides gilli,
Astroscopus zephyreus,
Kathetostoma averruncus,*
Axoclinus lucillae,*
Enneanectes carminalis,*
Lepidonectes clarkhubbsi,*
Dactylagnus mundus,
Dactylagnus parvus,*
Dactyloscopus amnis,
Dactyloscopus fimbriata,*
Dactyloscopus minutus,*
Dactyloscopus fallax,
Dactyloscopus byersi,*
Dactyloscopus lunaticus,
Dactyloscopus zelotes,*
Gillellus arenicola,
Gillellus semicinctus,*
Gillellus searcheri,
Heteristius cinctus,*
Myxodagnus macrognathus,
Platygillellus bussingi,*
Platygillellus altivelis,*
Entomacrodus chiostictus,*
Hypsoblennius brevipinnis,*
Hypsoblennius striatus,*
Hypsoblennius maculipinna,
Hypsoblennius caulopus,
Hypsoblennius paytensis,
Ophioblennius steindachneri,*
Parahypsos piersoni,*
Plagiotremus azaleus,*
Dialommus macrocephalus,*
Labrisomus multiporosus,*
Malacoctenus margaritae,*
Malacoctenus ebisui,*
Malacoctenus tetranemus,*
Malacoctenus sudensis,*
Paraclinus beebei,*
Paraclinus monophthalmus,*
Paraclinus altivelis,*
Paraclinus mexicanus,*
Starksia posthon,*
Starksia fulva,*
Acanthemblemaria hancocki,*
Acanthemblemaria exilispinus,*
Chaenopsis deltarrhis,*
Chaenopsis species A,*
Coralliozetus springeri,*
Ekemblemaria myersi,*
Emblemaria nivipes,
Emblemaria piratica,*
Mccoskerichthys sandae,*
Protemblemaria bicirrus,
Stathmonotus culebrai,
Arcos rhodospilus,*
Arcos decoris,*
Gobiesox adustus,*
Gobiesox papillifer,
Gobiesox daedaleus,*
Tomicodon abuelorum,
Tomicodon myersi,*
Tomicodon bidens,*
Tomicodon petersii,*
Synchiropus atrilabiatus,*
Dormitator latifrons,*
Eleotris picta,*
Erotelis armiger,*
Gobiomorus maculatus,
Guavina micropus,
Aboma etheostoma,
Akko brevis,
Awaous banana,
Bathygobius ramosus,*
Bathygobius andrei,*
Bollmannia marginalis,*
Bollmannia stigmatura,*
Bollmannia species A,*
Bollmannia macropoma,
Bollmannia ocellata,*
Bollmannia umbrosa,*
Bollmannia chlamydes,*
Chriolepis cuneata,
Coryphopterus urospilus,*
Ctenogobius manglicola,
Ctenogobius sagittula,*
Evermannia zosterura,
Evermannia panamensis,
Evorthodus minutus,*
Gobioides peruanus,
Gobionellus liolepis,
Gobionellus microdon,*
Gobiosoma seminudum,
Gobiosoma nudum,*
Gobiosoma aceras,
Gobiosoma paradoxum,*
Gobulus hancocki,
Gobulus birdsongi,
Gobulus crescentalis,*
Gymneleotris seminuda,*
Lophogobius cristulatus,
Lythrypnus rhizophora,*
Lythrypnus dalli,
Microgobius brevispinis,
Microgobius urraca,
Microgobius curtus,
Microgobius emblematicus,*
Microgobius miraflorensis,
Microgobius crocatus,*
Microgobius cyclolepis,*
Microgobius erectus,*
Microgobius tabogensis,
Parrella ginsburgi,
Parrella maxillaris,
Parrella lucretiae,
Tigrigobius puncticulatus,*
Tigrigobius janssi,
Tigrigobius inornatus,*
Cerdale ionthas,*
Cerdale paludicola,
Clarkichthys bilineatus,*
Microdesmus dipus,
Microdesmus intermedius,
Microdesmus suttkusi,
Microdesmus affinis,
Microdesmus dorsipunctatus,
Microdesmus retropinnis,
Ptereleotris carinata,*
Chaetodipterus zonatus,*
Parapsettus panamensis,*
Luvarus imperialis,
Zanclus cornutus,*
Acanthurus triostegus triostegus,*
Acanthurus nigricans,*
Acanthurus xanthopterus,*
Ctenochaetus marginatus,*
Prionurus punctatus,
Prionurus laticlavius,*
Sphyraena qenie,*
Sphyraena barracuda,*
Sphyraena ensis,*
Gempylus serpens,
Lepidocybium flavobrunneum,
Nealotus tripes,
Ruvettus pretiosus,
Trichiurus lepturus,*
Acanthocybium solandri,*
Auxis rochei eudorax,
Auxis thazard brachydorax,
Euthynnus lineatus,*
Katsuwonus pelamis,
Sarda orientalis,
Scomber japonicus,
Scomberomorus sierra,*
Thunnus albacares,*
Xiphias gladius,
Istiompax indica,
Istiophorus platypterus,*
Kajikia audax,
Makaira nigricans,
Tetrapturus angustirostris,
Schedophilus haedrichi,
Cubiceps pauciradiatus,
Nomeus gronovii,
Psenes arafurensis,
Psenes sio,
Psenes cyanophrys,*
Peprilus snyderi,
Peprilus medius,*
Ancylopsetta dendritica,*
Citharichthys platophrys,*
Citharichthys mariajorisae,*
Citharichthys gilberti,*
Cyclopsetta querna,*
Cyclopsetta panamensis,*
Etropus delsmani pacificus,*
Etropus peruvianus,
Etropus crossotus,
Etropus ectenes,*
Hippoglossina tetrophthalma,*
Hippoglossina bollmani,*
Paralichthys woolmani,
Syacium latifrons,*
Syacium ovale,*
Syacium longidorsale,*
Bothus mancus,*
Bothus leopardinus,*
Engyophrys sanctilaurentii,*
Monolene maculipinna,*
Monolene dubiosa,*
Perissias taeniopterus,*
Achirus klunzingeri,
Achirus scutum,
Achirus mazatlanus,*
Trinectes fluviatilis,
Trinectes opercularis,
Trinectes fimbriatus,
Trinectes fonsecensis,
Trinectes xanthurus,
Symphurus oligomerus,*
Symphurus undecimplerus,
Symphurus williamsi,
Symphurus microlepis,*
Symphurus atramentatus,*
Symphurus chabanaudi,*
Symphurus fasciolaris,
Symphurus leei,*
Symphurus ocellaris,*
Symphurus melasmatotheca,
Symphurus prolatinaris,*
Symphurus varius,*
Symphurus callopterus,*
Symphurus elongatus,*
Symphurus gorgonae,*
Symphurus melanurus,*
Balistes polylepis,*
Canthidermis maculata,
Melichthys vidua,
Melichthys niger,*
Pseudobalistes naufragium,*
Sufflamen verres,*
Aluterus monoceros,
Aluterus scriptus,*
Cantherhines dumerilii,*
Ostracion meleagris meleagris,*
Arothron meleagris,*
Arothron hispidus,*
Canthigaster janthinoptera,*
Canthigaster punctatissima,*
Guentheridia formosa,
Lagocephalus lagocephalus,
Sphoeroides kendalli,
Sphoeroides rosenblatti,*
Sphoeroides trichocephalus,
Sphoeroides annulatus,*
Sphoeroides lobatus,*
Sphoeroides sechurae,*
Chilomycterus reticulatus,*
Diodon hystrix,*
Diodon eydouxii,
Diodon holocanthus,*
Ranzania laevis,
